crawl_timestamp,uniq_id,page_url,product_name,brand,selling_price,list_price,discount_percentage,rating,num_reviews,sku,color
"Apr 20, 2026 @ 22:42:22.698",fc77f549d9633ac0e4fa7058ebdf98af,https://www.flipkart.com/ftc-fashions-boys-graphic-print-cotton-blend-regular-t-shirt/p/itmfd73917f4bab5?pid=KTBGVV3YZFKEFWCH&lid=LSTKTBGVV3YZFKEFWCHFXPYNQ&marketplace=FLIPKART,,,,,0,,,,
"Apr 20, 2026 @ 22:42:22.360",15752221325d515fada53c3378d6218d,https://www.flipkart.com/cute-trend-boys-printed-pure-cotton-regular-t-shirt/p/itmae43c159e3a81?pid=KTBH8PYNNFGTWGGD&lid=LSTKTBH8PYNNFGTWGGD3JNWCB&marketplace=FLIPKART&store=clo%2Fash%2Fank&srno=b_1_21&otracker=browse&fm=organic&iid=en_WK3Oxmi6z0O0BhZhKQgAPiFiv3VbfgbVosKtUUuTvyGIpDlm--v6tu0smmS4uoapYZL7tXeJCJMAgAi1D1KCTvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=xxaxc0337k0000001776704589914&ov_redirect=true,,,,,0,,,,
"Apr 20, 2026 @ 22:42:22.715",69f9d94b849fd54134c8587712918953,https://www.flipkart.com/tripr-solid-men-round-neck-multicolor-t-shirt/p/itmbdcd52a2172b8?pid=TSHH7USMHRWUFPGM&lid=LSTTSHH7USMHRWUFPGMCMVSFR&marketplace=FLIPKART,,,,,0,,,,
"Apr 20, 2026 @ 22:42:22.419",53f7f34659a5fe414c7e49f221624db2,https://www.flipkart.com/ryze-boys-girls-printed-polyester-regular-t-shirt/p/itm5ba02dbcf6e79?pid=KTBHHG2UPMMFHZUX&lid=LSTKTBHHG2UPMMFHZUXDZLRWM&marketplace=FLIPKART&store=clo%2Fash%2Fank&srno=b_1_29&otracker=browse&fm=organic&iid=70310115-77cf-4a56-897e-79be1540a4f1.KTBHHG2UPMMFHZUX.SEARCH&ppt=None&ppn=None&ssid=xxaxc0337k0000001776704589914&ov_redirect=true,,,,,0,,,,
"Apr 20, 2026 @ 22:42:22.296",a14805ce7eca972fafd432067895f762,https://www.flipkart.com/garynoy-graphic-print-women-round-neck-black-t-shirt/p/itm33c5fa4fe2a82?pid=TSHHM9NFYNRNJZZJ&store=clo%2Fash%2Fank&srno=b_1_10&otracker=browse&fm=organic&iid=70310115-77cf-4a56-897e-79be1540a4f1.TSHHM9NFYNRNJZZJ.SEARCH&ppt=None&ppn=None&ssid=xxaxc0337k0000001776704589914&ov_redirect=true,,,,,0,,,,
"Apr 20, 2026 @ 22:42:22.345",745b56eb0df856c2011589481a3c85a4,https://www.flipkart.com/ftc-fashions-boys-graphic-print-cotton-blend-regular-t-shirt/p/itmfd73917f4bab5?pid=KTBGVV3YZFKEFWCH&lid=LSTKTBGVV3YZFKEFWCHFXPYNQ&marketplace=FLIPKART&store=clo%2Fash%2Fank&srno=b_1_20&otracker=browse&fm=organic&iid=70310115-77cf-4a56-897e-79be1540a4f1.KTBGVV3YZFKEFWCH.SEARCH&ppt=None&ppn=None&ssid=xxaxc0337k0000001776704589914&ov_redirect=true,,,,,0,,,,
"Apr 20, 2026 @ 22:42:22.300",49c31255328b74c2cd0f4dfcac2f3a36,https://www.flipkart.com/tripr-solid-men-round-neck-multicolor-t-shirt/p/itm5d7dfb35a85e8?pid=TSHH7USMSVKWW9FY&lid=LSTTSHH7USMSVKWW9FYF6BKMO&marketplace=FLIPKART&store=clo%2Fash%2Fank&srno=b_1_12&otracker=browse&fm=organic&iid=en_WK3Oxmi6z0O0BhZhKQgAPiFiv3VbfgbVosKtUUuTvyEfdiiK-jLGSLPX4yHgjLI4xgXFEyX-i6Sp6JG2ZaL7VJxkhLmIBDS3Pr7Nxtl3saw%3D&ppt=None&ppn=None&ssid=xxaxc0337k0000001776704589914&ov_redirect=true,,,,,0,,,,
"Apr 20, 2026 @ 22:42:22.387",f352acdff285c19bfb06c551674c386c,https://www.flipkart.com/sazgar-boys-girls-printed-polyester-regular-t-shirt/p/itm30b2a8fcd3378?pid=KTBHCHTSG4Y5DVU5&lid=LSTKTBHCHTSG4Y5DVU5F71VXF&marketplace=FLIPKART&store=clo%2Fash%2Fank&srno=b_1_26&otracker=browse&fm=organic&iid=70310115-77cf-4a56-897e-79be1540a4f1.KTBHCHTSG4Y5DVU5.SEARCH&ppt=None&ppn=None&ssid=xxaxc0337k0000001776704589914&ov_redirect=true,,,,,0,,,,
"Apr 20, 2026 @ 22:42:22.324",701d3414ed84269931f442509d446de1,https://www.flipkart.com/killer-boys-printed-pure-cotton-regular-t-shirt/p/itm9f49c9624769b?pid=KTBH25RSXGNVVDQP&lid=LSTKTBH25RSXGNVVDQPVT8PXY&marketplace=FLIPKART&store=clo%2Fash%2Fank&srno=b_1_15&otracker=browse&fm=organic&iid=70310115-77cf-4a56-897e-79be1540a4f1.KTBH25RSXGNVVDQP.SEARCH&ppt=None&ppn=None&ssid=xxaxc0337k0000001776704589914&ov_redirect=true,,,,,0,,,,
"Apr 20, 2026 @ 22:42:22.293",ea03b045b10f38bec63cc12ce9d0dd0c,https://www.flipkart.com/msv-boys-girls-printed-polyester-regular-t-shirt/p/itmb2bbd3deaf342?pid=KTBHH9YSEDBGBUDY&lid=LSTKTBHH9YSEDBGBUDYEGEIWP&marketplace=FLIPKART&store=clo%2Fash%2Fank&srno=b_1_11&otracker=browse&fm=organic&iid=en_WK3Oxmi6z0O0BhZhKQgAPiFiv3VbfgbVosKtUUuTvyHS9e7qk1eYcdcT5aASFHClkj2p-EIAbH3H-1297inwRPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=xxaxc0337k0000001776704589914&ov_redirect=true,,,,,0,,,,
"Apr 20, 2026 @ 22:42:22.272",fe9266460465a8c11a2d793272876fa0,https://www.flipkart.com/hellcat-boys-printed-cotton-blend-regular-t-shirt/p/itm1b9f60b2d8f3d?pid=KTBGN9XGJHSVHX83&lid=LSTKTBGN9XGJHSVHX83DTNFCU&marketplace=FLIPKART&store=clo%2Fash%2Fank&srno=b_1_5&otracker=browse&fm=organic&iid=en_WK3Oxmi6z0O0BhZhKQgAPiFiv3VbfgbVosKtUUuTvyFlXYBiX7Q6wPHKGJibXX04kflD5j6_iK_tcU1x_AzdGPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=xxaxc0337k0000001776704589914&ov_redirect=true,,,,,0,,,,
"Apr 20, 2026 @ 22:42:22.707",b12d58e08b950427007fba3f0b18645c,https://www.flipkart.com/tiyaenterprise-baby-boys-striped-cotton-blend-regular-t-shirt/p/itm385ff2a98813c?pid=KTBHHH6VKPE8JKZD&lid=LSTKTBHHH6VKPE8JKZDOB1B0A&marketplace=FLIPKART,,,,,0,,,,
