crawl_timestamp,uniq_id,page_url,product_name,brand,selling_price,list_price,discount_percentage,rating,num_reviews,sku,color
"Apr 20, 2026 @ 22:11:27.878",09f5b3a9c87fa821e5bdf11000c45396,https://www.myntra.com/jeans/baesd/baesd-women-wide-leg-high-rise-light-fade-stretchable-jeans/41134782/buy,BAESD Women Wide Leg High-Rise Light Fade Stretchable Jeans,BAESD,741,2999,75,,,41134782,Black
"Apr 20, 2026 @ 22:11:27.954",49041927c9b824ecbf58734c349e862b,https://www.myntra.com/jeans/suo/suo-women-high-rise-stretchable-jeans/40951877/buy,Suo Women High-Rise Stretchable Jeans,Suo,1747,4599,62,,,40951877,Beige
"Apr 20, 2026 @ 22:11:28.096",8f24349c36eb1e8d0e41afbfcfaf3371,https://www.myntra.com/jeans/kashian/kashian-women-high-rise-no-fade-cotton-relaxed-fit-jeans/37014648/buy,KASHIAN Women High-Rise No Fade Cotton Relaxed Fit Jeans,KASHIAN,595,1999,70,3.9,4873,37014648,Black
"Apr 20, 2026 @ 22:11:28.141",6917ab2197bc46221efb251f2eeeb4a0,https://www.myntra.com/jeans/nifty/nifty-women-high-rise-baggy-fit--jeans/36465951/buy,Nifty Women High-Rise Baggy Fit  Jeans,Nifty,874,1999,56,4.3,6223,36465951,Blue
"Apr 20, 2026 @ 22:11:29.977",59921c93e26f5cd985f3c5d90cf4f3a3,https://www.myntra.com/jeans/aadvi+fashion/aadvi-fashion-women-jean-baggy-high-rise-stretchable-jeans/32687924/buy,Aadvi Fashion Women Jean Baggy High-Rise Stretchable Jeans,Aadvi Fashion,692,2899,76,4.3,8246,32687924,Blue
"Apr 20, 2026 @ 22:11:30.086",7c61b313111bc5f6d6c517d2053923e3,https://www.myntra.com/jeans/roadster/the-roadster-life-co-women-wide-leg-light-fade-stretchable-jeans/26697906/buy,The Roadster Life Co. Women Wide Leg Light Fade Stretchable Jeans,Roadster,719,1799,60,4.3,2197,26697906,Blue
"Apr 20, 2026 @ 22:11:30.179",42123f8370c949b87bcdfcc5b15ddde7,https://www.myntra.com/jeans/4wrd+by+dressberry/4wrd-by-dressberry-women-wide-leg-high-rise-light-fade-stretchable-jeans/41138845/buy,4WRD by Dressberry Women Wide Leg High-Rise Light Fade Stretchable Jeans,4WRD by Dressberry,741,2999,75,,,41138845,Blue
"Apr 20, 2026 @ 22:11:30.300",34598be2b553f0a13d6de12e1d23a2ea,https://www.myntra.com/jeans/stylecast+x+revolte/stylecast-x-revolte-men-wide-leg-mid-rise-light-fade-jeans/37943174/buy,StyleCast x Revolte Men Wide Leg Mid-Rise Light Fade Jeans,StyleCast x Revolte,1479,3999,63,3.5,1066,37943174,Blue
"Apr 20, 2026 @ 22:11:31.993",40235ddb91a29f0ca717917289ee9a80,https://www.myntra.com/jeans/bene+kleed/bene-kleed-men-ecru-wide-leg-mid-rise-jeans/32757492/buy,Bene Kleed Men Ecru Wide Leg Mid Rise Jeans,Bene Kleed,999,2599,62,3.8,2776,32757492,Beige
"Apr 20, 2026 @ 22:11:32.044",f85a9d1eda4ef914827e52aac5f4d8e5,https://www.myntra.com/jeans/r.code+by+the+roadster+life+co./rcode-by-the-roadster-life-co-men-mid-rise-jeans/40875362/buy,R.Code by The Roadster Life Co. Men Mid-Rise Jeans,R.Code by The Roadster Life Co.,799,2499,68,,,40875362,Coffee Brown
"Apr 20, 2026 @ 22:11:32.188",42ac58deda26e4363ee0b8e0f3c53da3,https://www.myntra.com/jeans/here%26now/herenow-men-pure-cotton-baggy-fit-jeans/26388598/buy,HERE&NOW Men Pure Cotton Baggy Fit Jeans,HERE&NOW,927,2899,68,4.3,602,26388598,Off White
"Apr 20, 2026 @ 22:11:32.252",dd0b234dd8ef61fa8a907604e182e4e4,https://www.myntra.com/jeans/szn/szn-men-classic-mid-rise-stretchable-jeans/34316824/buy,SZN Men Classic Mid-Rise Stretchable Jeans,SZN,650,1299,50,3.4,1752,34316824,Beige
"Apr 20, 2026 @ 22:11:34.047",80816322c4d70ed3d9f57e4e96c663f1,https://www.myntra.com/jeans/mast+%26+harbour/mast--harbour-men-light-fade-regular-fit-pocket-detail-jeans/26697326/buy,Mast & Harbour Men Light Fade Regular Fit Pocket Detail Jeans,Mast & Harbour,782,2899,73,4.1,2086,26697326,Navy Blue
"Apr 20, 2026 @ 22:11:34.151",00b8d92dfbac1a0398c56be209505692,https://www.myntra.com/jeans/bene+kleed/bene-kleed-men-ecru-straight-fit-washed-jeans/24459978/buy,Bene Kleed Men Ecru Straight Fit Washed Jeans,Bene Kleed,999,2499,60,4.0,8308,24459978,Beige
"Apr 20, 2026 @ 22:11:34.272",80c91d82a67e3b74405d035e7a0719a9,https://www.myntra.com/jeans/stylecast+x+revolte/stylecast-x-revolte-men-wide-leg-mid-rise-light-fade-printed-jeans/38450747/buy,StyleCast x Revolte Men Wide Leg Mid-Rise Light Fade Printed Jeans,StyleCast x Revolte,1557,4099,62,4.4,124,38450747,Grey
"Apr 20, 2026 @ 22:11:34.347",e11441a61e7e09e7a2aa6d4bdd2c7b59,https://www.myntra.com/jeans/9x+denims/9x-denims-men-mid-rise-jeans/41050429/buy,9X DENIMS Men Mid-Rise Jeans,9X DENIMS,697,2199,68,3.8,39,41050429,Black
"Apr 20, 2026 @ 22:11:35.937",458e355cb822140dfd7e59fcb727d12c,https://www.myntra.com/jeans/szn/szn-men-classic-regular-fit-mid-rise-stretchable-jeans/34316810/buy,SZN Men Classic Regular Fit Mid-Rise Stretchable Jeans,SZN,639,1299,51,3.3,1759,34316810,Beige
"Apr 20, 2026 @ 22:11:36.035",36401e5ad3373b9916e1bee896844846,https://www.myntra.com/jeans/here%26now/herenow-men-straight-fit-mid-rise-jeans/31986611/buy,HERE&NOW Men Straight Fit Mid-Rise Jeans,HERE&NOW,735,1599,54,4.0,465,31986611,White
"Apr 20, 2026 @ 22:11:36.070",25ced73ced02fa13d5d0e2bf5e3acea8,https://www.myntra.com/jeans/stylecast+x+revolte/stylecast-x-revolte-men-wide-leg-jeans/30904980/buy,StyleCast x Revolte Men Wide Leg Jeans,StyleCast x Revolte,1574,3749,58,4.2,865,30904980,Black
"Apr 20, 2026 @ 22:11:36.183",fe2991497b9f7fb9a7f01d2b5cc107a4,https://www.myntra.com/jeans/highlander/highlander-men-straight-fit-heavy-fade-stretchable-jeans/30715726/buy,HIGHLANDER Men Straight Fit Heavy Fade Stretchable Jeans,HIGHLANDER,779,2999,74,4.2,3134,30715726,Blue
"Apr 20, 2026 @ 22:11:37.892",41adc0a010650d536c83c59e39d0b751,https://www.myntra.com/jeans/woomny/woomny-men-regular-fit-mid-rise-jeans/41169111/buy,WOOMNY Men Regular Fit Mid-Rise Jeans,WOOMNY,1114,2499,55,,,41169111,Black
"Apr 20, 2026 @ 22:11:37.922",ea60963b6d0b14d256869442280e28aa,https://www.myntra.com/jeans/woomny/woomny-men-regular-fit-high-rise-jeans/41169174/buy,WOOMNY Men Regular Fit High-Rise Jeans,WOOMNY,1114,2499,55,,,41169174,Grey
"Apr 20, 2026 @ 22:11:37.960",417b845f4cd87263af6f9985d01fc78f,https://www.myntra.com/tshirts/moda+rapido/moda-rapido-men-polo-collar-t-shirt/32421223/buy,Moda Rapido Men Polo Collar T-shirt,Moda Rapido,329,999,67,4.2,40845,32421223,Coffee Brown
"Apr 20, 2026 @ 22:11:38.238",6d803d647dad2255230ab322b180ae19,https://www.myntra.com/tshirts/ayvina/ayvina-women-printed-t-shirt/40830812/buy,AYVINA Women Printed T-shirt,AYVINA,749,1799,58,,,40830812,Maroon
"Apr 20, 2026 @ 22:11:39.935",503d662e21f379363b69c45aeeedec6d,https://www.myntra.com/tshirts/stylecast+x+revolte/stylecast-x-revolte-women-printed-t-shirt/40843093/buy,StyleCast x Revolte Women Printed T-shirt,StyleCast x Revolte,655,1599,59,,,40843093,Beige
"Apr 20, 2026 @ 22:11:39.946",3ae8c5f99d8967460e5d8f9253232584,https://www.myntra.com/tshirts/surfbae/surfbae-women-cropped-raglan-colourblocked-round-neck-short-sleeves-cotton-boxy-tshirts/40983229/buy,Surfbae Women Cropped Raglan Colourblocked Round Neck Short Sleeves Cotton Boxy Tshirts,Surfbae,349,999,65,,,40983229,Blue
"Apr 20, 2026 @ 22:11:40.070",5afd8abd17d5d3ca6b2ed589aafd4d5f,https://www.myntra.com/tshirts/nobero/nobero-women-floral-printed-t-shirt/40976086/buy,NOBERO Women Floral Printed T-shirt,NOBERO,499,1199,58,,,40976086,Green
"Apr 20, 2026 @ 22:11:40.326",88c2e2344791cef3002daf7b3bbc14b5,https://www.myntra.com/shirts/campus+sutra/campus-sutra-men-comfort-opaque-checked-casual-shirt/31472271/buy,Campus Sutra Men Comfort Opaque Checked Casual Shirt,Campus Sutra,1219,1999,39,3.8,2130,31472271,Multi
"Apr 20, 2026 @ 22:11:41.739",36715e853bfcf6913022fab3dc770663,https://www.myntra.com/shirts/highlander/highlander-men-solid-casual-shirt/30083639/buy,HIGHLANDER Men Solid Casual Shirt,HIGHLANDER,479,1599,70,4.2,199009,30083639,Brown
"Apr 20, 2026 @ 22:11:41.779",40145895ecce9ec8fc1981a501380de1,https://www.myntra.com/shirts/v-mart/v-mart-men-boxy-casual-shirt/40922580/buy,V-Mart Men Boxy Casual Shirt,V-Mart,836,899,7,,,40922580,Brown
"Apr 20, 2026 @ 22:11:42.153",530a547c5308a6a84145c8b1127fde4a,https://www.myntra.com/shirts/roadster/roadster-men-black-pure-cotton-casual-shirt/18199958/buy,Roadster Men Black Pure Cotton Casual Shirt,Roadster,489,1399,65,4.2,13905,18199958,Black
"Apr 20, 2026 @ 22:11:42.223",7a3cf6f20077d0fdd0815e3b2097931b,https://www.myntra.com/shirts/mischief+monkey/mischief-monkey-men-classic-casual-shirt/38335997/buy,MISCHIEF MONKEY Men Classic Casual Shirt,MISCHIEF MONKEY,693,2088,67,4.1,5923,38335997,Mauve
"Apr 20, 2026 @ 22:11:43.822",3b90cbf4efd306cc5f0d5fc243a4fc08,https://www.myntra.com/shirts/roadster/the-roadster-lifestyle-co-men-light-blue-solid-regular-fit-chambray-casual-shirt/15557590/buy,The Roadster Lifestyle Co Men Light Blue Solid Regular Fit Chambray Casual Shirt,Roadster,579,1499,61,4.2,32278,15557590,Blue
"Apr 20, 2026 @ 22:11:43.837",4f33c4ff08ba9ece55c29635e1e61b89,https://www.myntra.com/shirts/the+indian+garage+co/the-indian-garage-co-men-green-regular-fit-tartan-checks-opaque-checked-casual-shirt/16190386/buy,The Indian Garage Co Men Green Regular Fit Tartan Checks Opaque Checked Casual Shirt,The Indian Garage Co,594,1749,66,4.2,35524,16190386,Green
"Apr 20, 2026 @ 22:11:44.246",7aee18dd3fb403045937d5db6cec314a,https://www.myntra.com/shirts/the+bear+house/the-bear-house-men-red-flannel-slim-fit-pure-cotton-checked-casual-shirt/16340064/buy,THE BEAR HOUSE Men Red Flannel Slim Fit Pure Cotton Checked Casual Shirt,THE BEAR HOUSE,898,2495,64,4.3,4008,16340064,Red
"Apr 20, 2026 @ 22:11:44.363",65aa8e8c95a02216c7b1b2041a6074e8,https://www.myntra.com/shirts/the+indian+garage+co/the-indian-garage-co-men-yellow-comfort-checked-regular-fit-casual-shirt/17357496/buy,The Indian Garage Co Men Yellow Comfort Checked Regular Fit Casual Shirt,The Indian Garage Co,594,1749,66,4.3,64069,17357496,Mustard
"Apr 20, 2026 @ 22:11:45.722",12f52fc0d02bb4365e331d8a48d88b89,https://www.myntra.com/shirts/the+indian+garage+co/the-indian-garage-co-men-cream-coloured--black-slim-fit-checked-casual-shirt/12182166/buy,The Indian Garage Co Men Cream-Coloured & Black Slim Fit Checked Casual Shirt,The Indian Garage Co,594,1749,66,4.1,2301,12182166,Cream
"Apr 20, 2026 @ 22:11:45.945",35a5b9f05d27ad25f23f93e3235a9cc3,https://www.myntra.com/shirts/roadster/roadster-men-white-casual-shirt/10398123/buy,Roadster Men White Casual Shirt,Roadster,489,1299,62,4.2,18796,10398123,White
"Apr 20, 2026 @ 22:11:45.950",639e51e961f639feb4979ff7557c3421,https://www.myntra.com/shirts/mast+%26+harbour/mast--harbour-men-solid-opaque-casual-shirt/24977628/buy,Mast & Harbour Men Solid Opaque Casual Shirt,Mast & Harbour,499,1699,71,4.3,2896,24977628,Navy Blue
"Apr 20, 2026 @ 22:11:46.107",9ada8d39416dd3595dfa4a53d432280b,https://www.myntra.com/shirts/uri/uri-men-relaxed-printed-shirt/40995719/buy,Uri Men Relaxed Printed Shirt,Uri,899,1999,55,,,40995719,Blue
"Apr 20, 2026 @ 22:11:47.665",6f759a0ed785cddacb85d0d8fa6d1c84,https://www.myntra.com/shirts/highlander/highlander-oversized-self-design-casual-crochet-shirt/26487980/buy,HIGHLANDER Oversized Self Design Casual Crochet Shirt,HIGHLANDER,287,1799,84,4.3,403,26487980,Cream
"Apr 20, 2026 @ 22:11:47.903",fded6c7a74911479fdce4145646fe659,https://www.myntra.com/sarees/tulsiya/tulsiya-floral-zari-designer-paithani-saree/40835582/buy,TULSIYA Floral Zari Designer Paithani Saree,TULSIYA,749,3999,81,,,40835582,Teal
"Apr 20, 2026 @ 22:11:47.924",544f8d9b6bccdcd68e95cb5eee62524d,https://www.myntra.com/shirts/uri/uri-men-relaxed-checked-shirt/40995743/buy,Uri Men Relaxed Checked Shirt,Uri,899,1699,47,,,40995743,Red
"Apr 20, 2026 @ 22:11:48.158",737669f50453cceb4868f10711890190,https://www.myntra.com/sarees/panzora/panzora-bandhani-zari-designer-bandhani-saree/40847555/buy,Panzora Bandhani Zari Designer Bandhani Saree,Panzora,912,3999,77,,,40847555,Multi
"Apr 20, 2026 @ 22:11:49.752",54112e877be3c8d001083ffca60fb05f,https://www.myntra.com/sarees/panzora/panzora-zari-designer-saree/40847544/buy,Panzora Zari Designer Saree,Panzora,912,3999,77,,,40847544,Orange
"Apr 20, 2026 @ 22:11:49.989",04319e8afe2b8d8487c13840710bb64a,https://www.myntra.com/dresses/sangria+fuzn/sangria-fuzn-geometric-printed-kaftan-midi-dress/40961645/buy,Sangria FUZN Geometric Printed Kaftan Midi Dress,Sangria FUZN,999,4560,78,,,40961645,Olive
"Apr 20, 2026 @ 22:11:50.012",f2e25fce95ae96a8292d03aac6e9ac52,https://www.myntra.com/dresses/baesd/baesd-print-puff-sleeve-fit--flare-dress/40829539/buy,BAESD Print Puff Sleeve Fit & Flare Dress,BAESD,599,1999,70,,,40829539,Blue
"Apr 20, 2026 @ 22:11:50.247",579f854393f36420fafb04068a78a0a8,https://www.myntra.com/dresses/manojava/manojava-women-ethnic-motifs-printed-belted-tiered-shirt-collar-fit--flare-maxi-dress/37384055/buy,MANOJAVA Women Ethnic Motifs Printed Belted Tiered Shirt Collar Fit & Flare Maxi Dress,MANOJAVA,665,3600,82,4.2,1232,37384055,White
"Apr 20, 2026 @ 22:11:51.737",0bef7f159f295d8e3993fcc8650a42d6,https://www.myntra.com/ethnic-dresses/white+world/white-world-girls-floral-printed-round-neck-fit-flared-ethnic-dresses/36365010/buy,White World Girls Floral Printed Round-Neck Fit-Flared Ethnic Dresses,White World,597,2664,78,4.2,183,36365010,Blue
"Apr 20, 2026 @ 22:11:51.995",4ef0ee24f54b5d960f93eaf718e38abe,https://www.myntra.com/dresses/ki+studio/ki-studio-floral-print-net-bodycon-maxi-dress/40018546/buy,KI STUDIO Floral Print Net Bodycon Maxi Dress,KI STUDIO,587,2309,75,4.1,273,40018546,White
"Apr 20, 2026 @ 22:11:52.022",2d796c87ebc10a3faf8e48e8a669ffb9,https://www.myntra.com/dresses/qena/qena-floral-print-puff-sleeve-a-line-rayon-midi-dress/39492442/buy,QENA Floral Print Puff Sleeve A-Line Rayon Midi Dress,QENA,492,1999,75,3.9,371,39492442,White
"Apr 20, 2026 @ 22:11:52.327",eb653ff62b83dee14d27ea55a41281e8,https://www.myntra.com/dresses/ufb/ufb-embellished-embroidered-puff-sleeve-net-maxi-dress/30642405/buy,UFB Embellished Embroidered Puff Sleeve Net Maxi Dress,UFB,1198,2699,56,4.0,408,30642405,Maroon
"Apr 20, 2026 @ 22:11:53.864",f3bcf05e7a6ca193bf0a5d74b26ff4e5,https://www.myntra.com/dresses/keesor/keesor-graphic-printed-t-shirt-dress/34719385/buy,KEESOR Graphic Printed T-shirt Dress,KEESOR,197,499,61,4.5,4354,34719385,Black
"Apr 20, 2026 @ 22:11:53.970",86d357bed3c9bde379e2a10819e1b6e7,https://www.myntra.com/dresses/ugmaz/ugmaz-printed-shirt-collar-a-line-midi-dress/40990009/buy,UGMAZ Printed Shirt Collar A-Line Midi Dress,UGMAZ,659,3999,84,,,40990009,White
"Apr 20, 2026 @ 22:11:54.011",21167e2a0ce7bb779358d742747d6063,https://www.myntra.com/dresses/anouk/anouk-floral-print-puff-sleeve-a-line-maxi-dress/38834822/buy,Anouk Floral Print Puff Sleeve A-Line Maxi Dress,Anouk,998,2999,67,4.4,478,38834822,White
"Apr 20, 2026 @ 22:11:54.431",bb778e36b665548f80f5d592b8792be9,https://www.myntra.com/dresses/aayu/aayu-women-maternity-maxi-dress/34434040/buy,aayu Women Maternity Maxi Dress,aayu,693,2999,77,4.4,2459,34434040,Yellow
"Apr 20, 2026 @ 22:11:55.887",0641cd8ae9607539f404c039e8b24518,https://www.myntra.com/dresses/keesor/keesor-girls-pack-of-2-print-dresses/39772699/buy,KEESOR Girls Pack of 2 Print Dresses,KEESOR,296,899,67,4.4,103,39772699,Lavender
"Apr 20, 2026 @ 22:11:55.978",c86dafe5721ecd67607fa182a70d9c98,https://www.myntra.com/dresses/stylum/stylum-floral-print-fit--flare-maxi-dress/41004729/buy,Stylum Floral Print Fit & Flare Maxi Dress,Stylum,849,2999,72,,,41004729,White
"Apr 20, 2026 @ 22:11:56.005",64fa6ba5bae6cfe7778f51f4ebe2fe6e,https://www.myntra.com/dresses/ugmaz/ugmaz-printed-shirt-collar-a-line-midi-dress/40990005/buy,UGMAZ Printed Shirt Collar A-Line Midi Dress,UGMAZ,569,3999,86,,,40990005,Black
"Apr 20, 2026 @ 22:11:56.378",b8682eeb603619e7d41a62d2e78ae170,https://www.myntra.com/kurta-sets/anouk/anouk-men-ethnic-motifs-embroidered-regular-kurta-with-trousers/41103709/buy,Anouk Men Ethnic Motifs Embroidered Regular Kurta with Trousers,Anouk,1420,4049,65,,,41103709,Black
"Apr 20, 2026 @ 22:11:57.712",a610ff31028e171cb09dab18ed00af11,https://www.myntra.com/tops/stylecast+x+revolte/stylecast-x-revolte-women-off-shoulder-cold-shoulder-top/40840627/buy,StyleCast x Revolte Women Off-Shoulder Cold-Shoulder Top,StyleCast x Revolte,902,2149,58,,,40840627,Black
"Apr 20, 2026 @ 22:11:57.835",35f761a74fe845898f6028046b76aaa6,https://www.myntra.com/tops/baesd/baesd-cotton-shirt-style-top/40849622/buy,BAESD Cotton Shirt Style Top,BAESD,562,1625,65,,,40849622,Blue
"Apr 20, 2026 @ 22:11:57.990",301ca5feb2e9a0e788374c990568694f,https://www.myntra.com/tops/quiero/quiero-women-floral-printed-v-neck-empire-top/32713027/buy,QUIERO Women Floral Printed V-Neck Empire Top,QUIERO,641,2155,70,4.3,6317,32713027,Green
"Apr 20, 2026 @ 22:11:58.367",b5e66f4e8a17abae70d166dce4e879e4,https://www.myntra.com/tops/suo/suo-crop-top/40955466/buy,Suo Crop Top,Suo,797,2099,62,,,40955466,Pink
"Apr 20, 2026 @ 22:11:59.772",35fade8b8bce10520f37e04a85ebca84,https://www.myntra.com/tops/suo/suo-crepe-crop-top/40955469/buy,Suo Crepe Crop Top,Suo,850,2299,63,,,40955469,Maroon
"Apr 20, 2026 @ 22:11:59.888",b66af0836a6a3f3bd76007b500e3d138,https://www.myntra.com/tops/suo/suo-crop-top/40955463/buy,Suo Crop Top,Suo,850,2299,63,,,40955463,White
"Apr 20, 2026 @ 22:12:00.018",3f79c3500d1484205520ac6d2ecc5b97,https://www.myntra.com/tights/waylene/waylene-women-slim-fit-gym-wear-sports-tights/28707024/buy,WAYLENE Women Slim Fit Gym Wear Sports Tights,WAYLENE,496,1299,62,4.3,41,28707024,Olive
"Apr 20, 2026 @ 22:12:00.390",90748aa972e9216a20d5423da4250c88,https://www.myntra.com/tights/jump+usa/jump-usa-women-blue--white-printed-e-dry-technology-active-wear-tights/14052576/buy,JUMP USA Women Blue & White Printed e-Dry Technology Active Wear Tights,JUMP USA,1123,2199,49,4.0,22,14052576,Blue
"Apr 20, 2026 @ 22:12:01.802",a208596e30dc7cdb63d0d511d044a93c,https://www.myntra.com/tshirts/bodd+active/bodd-active-raglan-sleeves-semi-sheer-regular-t-shirt/25681994/buy,BODD ACTIVE Raglan Sleeves Semi Sheer Regular T-shirt,BODD ACTIVE,1372,1399,2,4.7,53,25681994,Burgundy
"Apr 20, 2026 @ 22:12:01.814",3f5095029ed62789806716318168b3d1,https://www.myntra.com/tights/color+capital/color-capital-women-mid-rise-flared-gym-tights/31197738/buy,COLOR CAPITAL Women Mid-Rise Flared Gym Tights,COLOR CAPITAL,690,1149,40,4.2,119,31197738,Blue
"Apr 20, 2026 @ 22:12:01.869",a558ac676a9dab4f431c3f3338ff5824,https://www.myntra.com/tights/boston+club/boston-club-women-black--blue-colourblocked-skinny-fit-yoga--gym-tights/15136430/buy,Boston Club Women Black & Blue Colourblocked Skinny-Fit Yoga & Gym Tights,Boston Club,745,1699,56,4.0,24,15136430,Black
"Apr 20, 2026 @ 22:12:02.335",206f99e2ff1cb499e809c36bb80f3c71,https://www.myntra.com/tights/color+capital/color-capital-women-antimicrobial-tights/32337065/buy,COLOR CAPITAL Women Antimicrobial Tights,COLOR CAPITAL,690,790,13,4.2,247,32337065,Green
"Apr 20, 2026 @ 22:12:03.786",db39ab62354dce07e76d5890863e919b,https://www.myntra.com/tights/the+souled+store/the-souled-store-women-grey-tss-active-semi-sheer-running-tights/20060672/buy,The Souled Store Women Grey Tss Active Semi Sheer Running Tights,The Souled Store,649,2499,74,4.1,60,20060672,Grey
"Apr 20, 2026 @ 22:12:03.810",c136b394f4df0917f0daff34da27deb3,https://www.myntra.com/tshirts/bodd+active/bodd-active-women-black-t-shirt/19754082/buy,BODD ACTIVE Women Black T-shirt,BODD ACTIVE,1765,1799,2,5.0,6,19754082,Black
"Apr 20, 2026 @ 22:12:03.868",1316d4c30c1a651a48935a7f6f00f7fd,https://www.myntra.com/tights/hrx+by+hrithik+roshan/hrx-by-hrithik-roshan-women-rapid-dry-running-cropped-tights/32460026/buy,HRX by Hrithik Roshan Women Rapid-Dry Running Cropped Tights,HRX by Hrithik Roshan,607,1599,62,3.9,144,32460026,Teal
"Apr 20, 2026 @ 22:12:04.248",d50742f5fc9cd348bf80fc9d6e91c694,https://www.myntra.com/tights/hrx+by+hrithik+roshan/hrx-by-hrithik-roshan-women-brand-logo-printed-rapid-dry-mid-rise-running-tights/34458099/buy,HRX by Hrithik Roshan Women Brand Logo Printed Rapid-Dry Mid-Rise Running Tights,HRX by Hrithik Roshan,409,999,59,4.3,83,34458099,Orange
